,0
Burundi_Military expenditure (current LCU),72350534769.74577
Burundi_Military expenditure (current USD),21219949.983088605
Burundi_Mobile cellular subscriptions,2951004.7107518297
Burundi_Mobile cellular subscriptions (per 100 people),23.624920045864563
"Burundi_Mortality rate, adult, female (per 1,000 female adults)",81.78575807827806
"Burundi_Mortality rate, adult, male (per 1,000 male adults)",93.60201314920619
"Burundi_Mortality rate, infant (per 1,000 live births)",25.603782263938452
"Burundi_Mortality rate, infant, female (per 1,000 live births)",23.804268312158108
"Burundi_Mortality rate, infant, male (per 1,000 live births)",27.296545514610152
"Burundi_Mortality rate, neonatal (per 1,000 live births)",7.126931564629153
"Burundi_Mortality rate, under-5 (per 1,000 live births)",46.813149902918546
"Burundi_Mortality rate, under-5, female (per 1,000 live births)",45.43803226516454
"Burundi_Mortality rate, under-5, male (per 1,000 live births)",48.09501688970397
"Burundi_Multilateral debt service (TDS, current US$)",9261600.456824219
Burundi_Net barter terms of trade index (2015 = 100),19.799984227056502
"Burundi_Net bilateral aid flows from DAC donors, Austria (current US$)",618872.1826729777
"Burundi_Net bilateral aid flows from DAC donors, Belgium (current US$)",20089032.577391703
"Burundi_Net bilateral aid flows from DAC donors, Canada (current US$)",1632230.9464325078
"Burundi_Net bilateral aid flows from DAC donors, European Union institutions (current US$)",38084440.63476794
"Burundi_Net bilateral aid flows from DAC donors, Finland (current US$)",376834.22552312847
"Burundi_Net bilateral aid flows from DAC donors, France (current US$)",7277050.70619681
"Burundi_Net bilateral aid flows from DAC donors, Germany (current US$)",12285905.28462971
"Burundi_Net bilateral aid flows from DAC donors, Ireland (current US$)",1102150.0137904629
"Burundi_Net bilateral aid flows from DAC donors, Italy (current US$)",2511220.102224711
"Burundi_Net bilateral aid flows from DAC donors, Japan (current US$)",10026557.878116822
"Burundi_Net bilateral aid flows from DAC donors, Luxembourg (current US$)",753987.4587351405
"Burundi_Net bilateral aid flows from DAC donors, Netherlands (current US$)",12459844.545115788
"Burundi_Net bilateral aid flows from DAC donors, Norway (current US$)",6743188.246650469
"Burundi_Net bilateral aid flows from DAC donors, Spain (current US$)",1112114.1724623758
"Burundi_Net bilateral aid flows from DAC donors, Sweden (current US$)",2104985.669941204
"Burundi_Net bilateral aid flows from DAC donors, Switzerland (current US$)",4058308.382937944
"Burundi_Net bilateral aid flows from DAC donors, Total (current US$)",131547870.9659451
"Burundi_Net bilateral aid flows from DAC donors, United Kingdom (current US$)",6785731.022152658
"Burundi_Net bilateral aid flows from DAC donors, United States (current US$)",67242815.54340453
Burundi_Net domestic credit (current LCU),1809268657166.4167
"Burundi_Net errors and omissions (BoP, current US$)",38161320.75724431
"Burundi_Net financial account (BoP, current US$)",218270107.93395245
"Burundi_Net financial flows, bilateral (NFL, current US$)",9168623.487734089
"Burundi_Net financial flows, IDA (NFL, current US$)",12846791.002684938
"Burundi_Net financial flows, IMF concessional (NFL, current US$)",20924979.734963734
"Burundi_Net financial flows, multilateral (NFL, current US$)",13862850.362385524
"Burundi_Net financial flows, others (NFL, current US$)",11305842.03830945
"Burundi_Net financial flows, RDB concessional (NFL, current US$)",6683995.729814751
Burundi_Net foreign assets (current LCU),323359155351.4239
Burundi_Net migration,174796.4509437142
Burundi_Net ODA received per capita (current US$),16.297988453347735
Burundi_Net official development assistance and official aid received (constant 2021 US$),184055580.91552654
Burundi_Net official development assistance and official aid received (current US$),196092824.62632012
Burundi_Net official development assistance received (constant 2021 US$),184055580.91552654
Burundi_Net official development assistance received (current US$),196092824.62632012
"Burundi_Net official flows from UN agencies, IFAD (current US$)",6516646.854498797
"Burundi_Net official flows from UN agencies, UNDP (current US$)",3847843.30238644
"Burundi_Net official flows from UN agencies, UNFPA (current US$)",721070.3148709472
"Burundi_Net official flows from UN agencies, UNICEF (current US$)",3368304.0118706548
"Burundi_Net official flows from UN agencies, WFP (current US$)",11376607.882747423
"Burundi_Net primary income (BoP, current US$)",9183212.087569974
Burundi_Net primary income (Net income from abroad) (current LCU),15061033468.816998
Burundi_Net primary income (Net income from abroad) (current US$),10659289.003786672
"Burundi_Net secondary income (BoP, current US$)",137735995.78327772
Burundi_Net secondary income (Net current transfers from abroad) (current LCU),447555190718.77954
Burundi_Net secondary income (Net current transfers from abroad) (current US$),146840781.71497294
"Burundi_Net trade in goods (BoP, current US$)",250268545.31562954
"Burundi_Net trade in goods and services (BoP, current US$)",306860363.63414145
Burundi_Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),0.24769044251207586
Burundi_Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),0.2196572977426721
Burundi_Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),0.013129827325269662
Burundi_Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),0.0033680950871566905
Burundi_Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),0.00011481635640850454
Burundi_Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),0.005295144864853553
Burundi_Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),0.0001701359355313856
Burundi_Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),0.0019671550332221364
Burundi_Nitrous oxide (N2O) emissions from Waste (Mt CO2e),0.033757872518706614
Burundi_Number of deaths ages 10-14 years,1190.6966054604575
Burundi_Number of deaths ages 15-19 years,1356.549519152438
Burundi_Number of deaths ages 20-24 years,1470.8062387305865
Burundi_Number of deaths ages 5-9 years,2296.3916327771763
Burundi_Number of infant deaths,3588.1011920886112
Burundi_Number of neonatal deaths,1030.4918199582246
Burundi_Number of under-five deaths,7432.643178902481
"Burundi_Official exchange rate (LCU per US$, period average)",608.7077766735924
"Burundi_Personal remittances, paid (current US$)",7041146.086230251
"Burundi_PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.5881728927176184
"Burundi_Population ages 0-14, female",574295.1071557988
"Burundi_Population ages 0-14, male",584064.4216638512
"Burundi_Population ages 0-14, total",1158357.827111769
"Burundi_Population ages 15-64, female",691284.5340408299
"Burundi_Population ages 15-64, male",689686.3721167729
"Burundi_Population ages 15-64, total",1380968.8576908167
"Burundi_Population ages 65 and above, female",33017.665321682325
"Burundi_Population ages 65 and above, male",27987.10463690357
"Burundi_Population ages 65 and above, total",61000.39286605377
Burundi_Population density (people per sq. km of land area),99.56642564192346
Burundi_Population in largest city,287407.4039682518
"Burundi_Population, female",1293031.3855188894
"Burundi_Population, male",1296070.1107317326
"Burundi_Population, total",2589099.6384874284
"Burundi_PPG, IDA (DOD, current US$)",271282880.0316105
"Burundi_PPG, official creditors (NFL, US$)",16133616.858012047
"Burundi_PPP conversion factor, GDP (LCU per international $)",204.4976709767055
"Burundi_PPP conversion factor, private consumption (LCU per international $)",208.74319583183717
Burundi_Price level ratio of PPP conversion factor (GDP) to market exchange rate,0.04915809051147208
"Burundi_Primary education, duration (years)",0.0
"Burundi_Primary income payments (BoP, current US$)",14686924.609660521
"Burundi_Primary income receipts (BoP, current US$)",8778376.275021968
Burundi_Primary school starting age (years),0.0
"Burundi_Probability of dying among adolescents ages 10-14 years (per 1,000)",8.769951861409936
"Burundi_Probability of dying among adolescents ages 15-19 years (per 1,000)",12.23212133785904
"Burundi_Probability of dying among children ages 5-9 years (per 1,000)",15.103577853015027
"Burundi_Probability of dying among youth ages 20-24 years (per 1,000)",17.375801663738198
Burundi_Real effective exchange rate index (2010 = 100),18.87088588179893
Burundi_Refugee population by country or territory of asylum,67305.34588103378
Burundi_Refugee population by country or territory of origin,182800.1011656681
Burundi_Renewable internal freshwater resources per capita (cubic meters),352.4341140854293
"Burundi_Renewable internal freshwater resources, total (billion cubic meters)",0.0
"Burundi_Reserves and related items (BoP, current US$)",106884002.09033358
Burundi_Rural population,2088868.8765041041
"Burundi_Secondary education, duration (years)",0.42502371850324144
"Burundi_Secondary income receipts (BoP, current US$)",146412975.5934282
"Burundi_Secondary income, other sectors, payments (BoP, current US$)",10340267.363681238
"Burundi_Service exports (BoP, current US$)",41799850.233338386
"Burundi_Service imports (BoP, current US$)",99387482.96960297
"Burundi_Services, value added (current LCU)",1238926527207.12
"Burundi_Services, value added (current US$)",454102377.23455507
Burundi_Sex ratio at birth (male births per female births),0.0011044970142978252
Burundi_Surface area (sq. km),0.0
Burundi_Taxes less subsidies on products (constant LCU),72486014428.9044
Burundi_Taxes less subsidies on products (current LCU),395893911865.20935
Burundi_Taxes less subsidies on products (current US$),136860187.83801726
"Burundi_Technical cooperation grants (BoP, current US$)",23580806.224754836
Burundi_Total fisheries production (metric tons),4704.833484462076
Burundi_Total greenhouse gas emissions excluding LULUCF (Mt CO2e),1.4633442202524451
Burundi_Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),0.04712069201254949
"Burundi_Total reserves (includes gold, current US$)",99414904.552201
Burundi_Total reserves in months of imports,2.77573912944004
Burundi_Total reserves minus gold (current US$),99545283.657784
Burundi_Urban population,503265.179049493
"Burundi_Use of IMF credit (DOD, current US$)",116667008.2761736
"Burundi_Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",1.7971877712444868
Burundi_Women Business and the Law Index Score (scale 1-100),5.117076881037809
Burundi_Young people (ages 15-24) newly infected with HIV,1162.5139438371828
Cambodia_Adjusted savings: carbon dioxide damage (current US$),244914273.6952297
Cambodia_Adjusted savings: consumption of fixed capital (current US$),908898766.1694266
Cambodia_Adjusted savings: energy depletion (current US$),1466522.3666639335
Cambodia_Adjusted savings: mineral depletion (current US$),0.0
Cambodia_Adjusted savings: net forest depletion (current US$),0.0
Cambodia_Adjusted savings: particulate emission damage (current US$),28424096.326532558
"Cambodia_Adolescent fertility rate (births per 1,000 women ages 15-19)",9.125664072087455
Cambodia_Adults (ages 15+) and children (ages 0-14) newly infected with HIV,4485.913153593757
Cambodia_Adults (ages 15-49) newly infected with HIV,4003.9960622296376
Cambodia_Agricultural land (sq. km),5257.373923086844
"Cambodia_Agriculture, forestry, and fishing, value added (constant 2015 US$)",1131701826.066981
"Cambodia_Agriculture, forestry, and fishing, value added (constant LCU)",4599595644640.589
"Cambodia_Agriculture, forestry, and fishing, value added (current LCU)",8450148097807.698
"Cambodia_Agriculture, forestry, and fishing, value added (current US$)",1967221537.9744387
"Cambodia_Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",352.7668407530092
Cambodia_Aquaculture production (metric tons),119362.34465251565
Cambodia_Arable land (hectares per person),0.04937916426489098
Cambodia_Arable land (hectares),151345.72938941375
"Cambodia_Armed forces personnel, total",70953.00136576494
Cambodia_Average precipitation in depth (mm per year),0.0
"Cambodia_Birth rate, crude (per 1,000 people)",5.671070167896485
Cambodia_Broad money (current LCU),57600405601186.4
Cambodia_Broad money to total reserves ratio,0.8030211638084169
Cambodia_Capture fisheries production (metric tons),197205.57455938932
